verb1,prop1,verb2,prop2
2757,0.8,4398,0.2
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.5,191,0.16666666666666666
2757,0.5185185185185185,515,0.1111111111111111
2757,0.4827586206896552,96,0.10344827586206896
2757,0.2413793103448276,2247,0.2413793103448276
2757,0.3333333333333333,579,0.2222222222222222
2757,0.38461538461538464,342,0.2692307692307692
2757,0.5714285714285714,342,0.2857142857142857
2757,0.8571428571428571,96,0.14285714285714285
2757,0.2222222222222222,96,0.5555555555555556
2757,0.625,2871,0.25
2757,0.8,4398,0.2
2757,0.4,515,0.4
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.16666666666666666,342,0.2916666666666667
2757,0.35714285714285715,2247,0.14285714285714285
2757,0.6,1666,0.2
2757,1.0,0,0.0
2757,0.6666666666666666,414,0.16666666666666666
2757,0.8333333333333334,3157,0.16666666666666666
2757,0.2,1662,0.6
2757,1.0,0,0.0
2757,0.8,194,0.2
2757,0.8,1922,0.2
2757,0.5238095238095238,2848,0.19047619047619047
2757,0.42857142857142855,2727,0.14285714285714285
2757,0.3333333333333333,340,0.1111111111111111
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.05555555555555555,288,0.4166666666666667
2757,0.4827586206896552,96,0.10344827586206896
2757,1.0,0,0.0
2757,0.8571428571428571,311,0.14285714285714285
2757,0.2,414,0.2
2757,0.2,825,0.4
2757,0.8,414,0.2
2757,1.0,0,0.0
2757,0.5714285714285714,96,0.14285714285714285
2757,0.5,414,0.125
2757,0.6,583,0.4
2757,0.5185185185185185,515,0.1111111111111111
2757,1.0,0,0.0
2757,0.5714285714285714,4405,0.14285714285714285
2757,0.2413793103448276,2247,0.2413793103448276
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.8,414,0.2
2757,0.625,2871,0.25
2757,0.8,17,0.2
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.6666666666666666,414,0.16666666666666666
2757,0.2,2117,0.2
2757,0.8846153846153846,825,0.038461538461538464
2757,1.0,0,0.0
2757,0.25,642,0.25
2757,1.0,0,0.0
2757,0.2,319,0.6
2757,0.6666666666666666,2727,0.16666666666666666
2757,0.8,2727,0.2
2757,0.6,1835,0.2
2757,0.6666666666666666,825,0.16666666666666666
2757,0.5714285714285714,96,0.14285714285714285
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.3333333333333333,579,0.2222222222222222
2757,0.25,583,0.375
2757,0.5714285714285714,4405,0.14285714285714285
2757,0.3333333333333333,342,0.16666666666666666
2757,1.0,0,0.0
2757,0.4827586206896552,96,0.10344827586206896
2757,0.5185185185185185,515,0.1111111111111111
2757,0.8846153846153846,825,0.038461538461538464
2757,0.4827586206896552,96,0.10344827586206896
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.5185185185185185,515,0.1111111111111111
2757,0.16666666666666666,342,0.2916666666666667
2757,0.38461538461538464,342,0.2692307692307692
2757,0.5714285714285714,2117,0.14285714285714285
2757,1.0,0,0.0
2757,0.6666666666666666,4339,0.16666666666666666
2757,0.8846153846153846,825,0.038461538461538464
2757,0.5238095238095238,2848,0.19047619047619047
2757,0.9696969696969697,2727,0.030303030303030304
2757,1.0,0,0.0
2757,0.625,2871,0.25
2757,0.4,1922,0.2
2757,0.6,583,0.2
2757,0.2,59,0.2
2757,0.2857142857142857,642,0.2857142857142857
2757,0.3333333333333333,59,0.3333333333333333
2757,0.5,579,0.3333333333333333
2757,0.625,2871,0.25
2757,0.3333333333333333,340,0.1111111111111111
2757,0.42857142857142855,311,0.14285714285714285
2757,0.6363636363636364,2727,0.09090909090909091
2757,1.0,0,0.0
2757,0.42857142857142855,2247,0.14285714285714285
2757,0.5,191,0.16666666666666666
2757,1.0,0,0.0
2757,0.2857142857142857,14,0.14285714285714285
2757,0.2,194,0.2
2757,1.0,0,0.0
2757,0.8,414,0.2
2757,0.8846153846153846,825,0.038461538461538464
2757,0.6,191,0.2
2757,0.2,579,0.4
2757,0.8333333333333334,3157,0.16666666666666666
2757,0.4827586206896552,96,0.10344827586206896
2757,0.8,1922,0.2
2757,0.38461538461538464,342,0.2692307692307692
2757,0.3333333333333333,579,0.2222222222222222
2757,0.043478260869565216,340,0.30434782608695654
2757,0.6,583,0.2
2757,0.6363636363636364,2727,0.09090909090909091
2757,0.14285714285714285,649,0.42857142857142855
2757,0.8846153846153846,825,0.038461538461538464
2757,0.2413793103448276,2247,0.2413793103448276
2757,0.5238095238095238,2848,0.19047619047619047
2757,0.35714285714285715,2247,0.14285714285714285
2757,0.38461538461538464,342,0.2692307692307692
2757,0.16666666666666666,342,0.2916666666666667
2757,0.8846153846153846,825,0.038461538461538464
2757,0.5238095238095238,2848,0.19047619047619047
2757,0.03333333333333333,583,0.3
2757,0.8846153846153846,825,0.038461538461538464
2757,0.05555555555555555,288,0.4166666666666667
2757,0.4827586206896552,96,0.10344827586206896
2757,0.9696969696969697,2727,0.030303030303030304
2757,1.0,0,0.0
2757,0.4827586206896552,96,0.10344827586206896
2757,0.3333333333333333,579,0.2222222222222222
2757,0.03571428571428571,2358,0.32142857142857145
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.8,2727,0.2
2757,0.16666666666666666,523,0.3333333333333333
2757,1.0,0,0.0
2757,0.16666666666666666,833,0.3333333333333333
2757,1.0,0,0.0
2757,0.8,194,0.2
2757,0.16666666666666666,342,0.2916666666666667
2757,0.4,579,0.2
2757,0.42857142857142855,2727,0.14285714285714285
2757,0.8333333333333334,3157,0.16666666666666666
2757,0.5185185185185185,515,0.1111111111111111
2757,0.38461538461538464,342,0.2692307692307692
2757,0.037037037037037035,3138,0.5555555555555556
2757,0.5238095238095238,2848,0.19047619047619047
2757,0.5185185185185185,515,0.1111111111111111
2757,0.8571428571428571,311,0.14285714285714285
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.2,1662,0.4
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.5185185185185185,515,0.1111111111111111
2757,0.8846153846153846,825,0.038461538461538464
2757,0.3333333333333333,2247,0.5
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.8571428571428571,96,0.14285714285714285
2757,0.5714285714285714,4405,0.14285714285714285
2757,0.8846153846153846,825,0.038461538461538464
2757,0.05263157894736842,579,0.21052631578947367
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.42857142857142855,2727,0.14285714285714285
2757,0.8,583,0.2
2757,0.16666666666666666,3639,0.3333333333333333
2757,0.3333333333333333,340,0.1111111111111111
2757,0.8333333333333334,14,0.16666666666666666
2757,0.8333333333333334,191,0.16666666666666666
2757,0.3333333333333333,579,0.2222222222222222
2757,0.14285714285714285,537,0.42857142857142855
2757,0.2,342,0.4
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.8846153846153846,825,0.038461538461538464
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.35714285714285715,2247,0.14285714285714285
2757,0.38461538461538464,342,0.2692307692307692
2757,0.8846153846153846,825,0.038461538461538464
2757,0.5714285714285714,2117,0.14285714285714285
2757,0.8333333333333334,3157,0.16666666666666666
2757,0.6363636363636364,2727,0.09090909090909091
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.5714285714285714,2117,0.14285714285714285
2757,0.8,2727,0.2
2757,0.6,1835,0.2
2757,1.0,0,0.0
2757,0.3333333333333333,772,0.16666666666666666
2757,0.8,2727,0.2
2757,0.3333333333333333,772,0.16666666666666666
2757,0.14285714285714285,583,0.2857142857142857
2757,1.0,0,0.0
2757,0.4,2727,0.2
2757,0.3333333333333333,579,0.2222222222222222
2757,0.42857142857142855,311,0.14285714285714285
2757,0.16666666666666666,2061,0.16666666666666666
2757,1.0,0,0.0
2757,0.4,2727,0.2
2757,0.5,414,0.125
2757,0.3333333333333333,342,0.3333333333333333
2757,0.3333333333333333,2247,0.3333333333333333
2757,0.6,191,0.2
2757,0.5714285714285714,342,0.2857142857142857
2757,0.8,2727,0.2
2757,0.16666666666666666,342,0.5
2757,1.0,0,0.0
2757,0.6666666666666666,4339,0.16666666666666666
2757,0.38461538461538464,342,0.2692307692307692
2757,1.0,0,0.0
2757,0.25,583,0.375
2757,0.8571428571428571,96,0.14285714285714285
2757,0.5714285714285714,342,0.14285714285714285
2757,0.8,583,0.2
2757,0.6,583,0.4
2757,0.6666666666666666,2727,0.16666666666666666
2757,0.5714285714285714,342,0.14285714285714285
2757,0.3333333333333333,2247,0.5
2757,0.2,579,0.2
2757,0.5714285714285714,342,0.14285714285714285
2757,1.0,0,0.0
2757,0.35714285714285715,2247,0.14285714285714285
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.8571428571428571,96,0.14285714285714285
2757,1.0,0,0.0
2757,0.14285714285714285,311,0.2857142857142857
2757,0.5238095238095238,2848,0.19047619047619047
2757,1.0,0,0.0
2757,0.625,2871,0.25
2757,0.8333333333333334,191,0.16666666666666666
2757,0.2,96,0.6
2757,0.5,579,0.3333333333333333
2757,1.0,0,0.0
2757,0.5714285714285714,2117,0.14285714285714285
2757,0.2,4359,0.2
2757,0.5185185185185185,515,0.1111111111111111
2757,0.5,414,0.125
2757,0.5714285714285714,96,0.14285714285714285
2757,1.0,0,0.0
2757,0.2,484,0.2
2757,0.14285714285714285,825,0.2857142857142857
2757,1.0,0,0.0
2757,0.5714285714285714,342,0.2857142857142857
2757,1.0,0,0.0
2757,0.8333333333333334,191,0.16666666666666666
2757,0.3333333333333333,342,0.16666666666666666
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.3333333333333333,579,0.2222222222222222
2757,0.35714285714285715,2247,0.14285714285714285
2757,0.8846153846153846,825,0.038461538461538464
2757,0.2413793103448276,2247,0.2413793103448276
2757,0.1111111111111111,2834,0.2222222222222222
2757,1.0,0,0.0
2757,0.2,579,0.4
2757,0.42857142857142855,311,0.14285714285714285
2757,0.6666666666666666,4339,0.16666666666666666
2757,0.42857142857142855,2247,0.14285714285714285
2757,0.8571428571428571,96,0.14285714285714285
2757,0.5714285714285714,342,0.14285714285714285
2757,0.4,96,0.2
2757,0.3333333333333333,1802,0.16666666666666666
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.8333333333333334,191,0.16666666666666666
2757,0.2,642,0.6
2757,1.0,0,0.0
2757,0.8,414,0.2
2757,1.0,0,0.0
2757,0.6,14,0.2
2757,0.6,1666,0.2
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.5185185185185185,515,0.1111111111111111
2757,0.2,1662,0.4
2757,0.9696969696969697,2727,0.030303030303030304
2757,1.0,0,0.0
2757,0.8,194,0.2
2757,0.5185185185185185,515,0.1111111111111111
2757,0.25,2117,0.125
2757,0.8,17,0.2
2757,0.42857142857142855,249,0.2857142857142857
2757,1.0,0,0.0
2757,0.8,194,0.2
2757,0.25,579,0.25
2757,0.8,2727,0.2
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.2,3459,0.2
2757,0.38461538461538464,342,0.2692307692307692
2757,0.16666666666666666,2635,0.16666666666666666
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.8,194,0.2
2757,0.2,311,0.2
2757,0.8333333333333334,3157,0.16666666666666666
2757,0.8,17,0.2
2757,0.5185185185185185,515,0.1111111111111111
2757,0.8571428571428571,311,0.14285714285714285
2757,0.6666666666666666,825,0.16666666666666666
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.14285714285714285,250,0.2857142857142857
2757,0.6,342,0.2
2757,0.6,342,0.2
2757,0.3333333333333333,3232,0.16666666666666666
2757,0.2,4380,0.2
2757,0.5714285714285714,4405,0.14285714285714285
2757,0.4827586206896552,96,0.10344827586206896
2757,0.8846153846153846,825,0.038461538461538464
2757,0.5238095238095238,2848,0.19047619047619047
2757,0.2413793103448276,2247,0.2413793103448276
2757,0.8,1859,0.2
2757,0.5,682,0.3333333333333333
2757,0.6666666666666666,2727,0.16666666666666666
2757,0.8,4398,0.2
2757,0.4,1922,0.2
2757,1.0,0,0.0
2757,0.3333333333333333,2247,0.3333333333333333
2757,0.14285714285714285,414,0.42857142857142855
2757,0.1111111111111111,2247,0.4444444444444444
2757,1.0,0,0.0
2757,0.5,414,0.125
2757,1.0,0,0.0
2757,0.6363636363636364,2727,0.09090909090909091
2757,0.36363636363636365,579,0.2727272727272727
2757,0.2857142857142857,2247,0.42857142857142855
2757,0.35714285714285715,2247,0.14285714285714285
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.6666666666666666,2727,0.16666666666666666
2757,0.5,191,0.16666666666666666
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.8846153846153846,825,0.038461538461538464
2757,0.20833333333333334,2247,0.20833333333333334
2757,0.4827586206896552,96,0.10344827586206896
2757,0.3333333333333333,579,0.2222222222222222
2757,0.9696969696969697,2727,0.030303030303030304
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.42857142857142855,2247,0.14285714285714285
2757,0.3333333333333333,342,0.3333333333333333
2757,0.2,288,0.4
2757,0.36363636363636365,579,0.2727272727272727
2757,0.3333333333333333,414,0.16666666666666666
2757,0.5,682,0.3333333333333333
2757,0.4,194,0.2
2757,0.3333333333333333,713,0.3333333333333333
2757,0.5714285714285714,342,0.2857142857142857
2757,0.2857142857142857,1666,0.5714285714285714
2757,1.0,0,0.0
2757,0.8,194,0.2
2757,1.0,0,0.0
2757,0.8,1859,0.2
2757,0.8,2727,0.2
2757,0.5714285714285714,96,0.14285714285714285
2757,0.8,583,0.2
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.4827586206896552,96,0.10344827586206896
2757,0.4827586206896552,96,0.10344827586206896
2757,0.38461538461538464,342,0.2692307692307692
2757,0.8846153846153846,825,0.038461538461538464
2757,0.20833333333333334,2247,0.20833333333333334
2757,1.0,0,0.0
2757,0.6666666666666666,414,0.16666666666666666
2757,1.0,0,0.0
2757,0.16666666666666666,414,0.3333333333333333
2757,0.25,2117,0.125
2757,0.6,342,0.2
2757,0.6363636363636364,2727,0.09090909090909091
2757,0.35714285714285715,2247,0.14285714285714285
2757,0.4,414,0.2
2757,1.0,0,0.0
2757,0.8,2727,0.2
2757,0.6,583,0.2
2757,0.3333333333333333,414,0.16666666666666666
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.16666666666666666,2247,0.5
2757,1.0,0,0.0
2757,0.8333333333333334,14,0.16666666666666666
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.3333333333333333,2247,0.3333333333333333
2757,0.6,1666,0.2
2757,0.6,1835,0.2
2757,0.3333333333333333,342,0.3333333333333333
2757,0.6666666666666666,4339,0.16666666666666666
2757,0.8333333333333334,14,0.16666666666666666
2757,1.0,0,0.0
2757,0.3333333333333333,2247,0.3333333333333333
2757,1.0,0,0.0
2757,0.6363636363636364,2727,0.09090909090909091
2757,0.2,2247,0.4
2757,0.6666666666666666,2727,0.16666666666666666
2757,1.0,0,0.0
2757,0.16666666666666666,579,0.6666666666666666
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.8333333333333334,14,0.16666666666666666
2757,0.2,1662,0.4
2757,0.16666666666666666,1662,0.3333333333333333
2757,0.4,342,0.4
2757,0.4,579,0.2
2757,0.6363636363636364,2727,0.09090909090909091
2757,0.6666666666666666,825,0.16666666666666666
2757,0.6666666666666666,2727,0.16666666666666666
2757,0.4,515,0.4
2757,0.6666666666666666,825,0.16666666666666666
2757,0.16666666666666666,96,0.3333333333333333
2757,0.38461538461538464,342,0.2692307692307692
2757,0.8333333333333334,191,0.16666666666666666
2757,0.8846153846153846,825,0.038461538461538464
2757,0.4827586206896552,96,0.10344827586206896
2757,0.6,191,0.2
2757,0.14285714285714285,288,0.5714285714285714
2757,0.16666666666666666,17,0.3333333333333333
2757,0.9696969696969697,2727,0.030303030303030304
2757,1.0,0,0.0
2757,0.2413793103448276,2247,0.2413793103448276
2757,0.5185185185185185,515,0.1111111111111111
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.5238095238095238,2848,0.19047619047619047
2757,0.038461538461538464,423,0.23076923076923078
2757,0.8846153846153846,825,0.038461538461538464
2757,0.20833333333333334,2247,0.20833333333333334
2757,0.16666666666666666,2247,0.5
2757,1.0,0,0.0
2757,0.3333333333333333,1802,0.16666666666666666
2757,0.16666666666666666,728,0.3333333333333333
2757,0.8,1922,0.2
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.8,1859,0.2
2757,0.2,2727,0.2
2757,0.42857142857142855,249,0.2857142857142857
2757,0.5,579,0.3333333333333333
2757,1.0,0,0.0
2757,0.16666666666666666,729,0.16666666666666666
2757,0.2857142857142857,1666,0.5714285714285714
2757,0.6666666666666666,2727,0.16666666666666666
2757,0.8,194,0.2
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.2222222222222222,96,0.5555555555555556
2757,0.3333333333333333,579,0.2222222222222222
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.8846153846153846,825,0.038461538461538464
2757,0.35714285714285715,2247,0.14285714285714285
2757,0.8846153846153846,825,0.038461538461538464
2757,0.20833333333333334,2247,0.20833333333333334
2757,0.2413793103448276,2247,0.2413793103448276
2757,0.4827586206896552,96,0.10344827586206896
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.5238095238095238,2848,0.19047619047619047
2757,0.35714285714285715,2247,0.14285714285714285
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.5238095238095238,2848,0.19047619047619047
2757,0.8846153846153846,825,0.038461538461538464
2757,0.8,1859,0.2
2757,1.0,0,0.0
2757,0.4,342,0.4
2757,0.35714285714285715,2247,0.14285714285714285
2757,0.16666666666666666,96,0.3333333333333333
2757,0.3333333333333333,713,0.3333333333333333
2757,0.25,579,0.25
2757,0.2,515,0.4
2757,0.8846153846153846,825,0.038461538461538464
2757,1.0,0,0.0
2757,0.8571428571428571,311,0.14285714285714285
2757,0.6666666666666666,2727,0.16666666666666666
2757,0.8846153846153846,825,0.038461538461538464
2757,0.4827586206896552,96,0.10344827586206896
2757,0.8571428571428571,311,0.14285714285714285
2757,0.4,96,0.2
2757,1.0,0,0.0
2757,0.8,1922,0.2
2757,0.16666666666666666,96,0.3333333333333333
2757,0.4,414,0.2
2757,0.25,642,0.25
2757,0.4,194,0.2
2757,0.5,682,0.3333333333333333
2757,1.0,0,0.0
2757,0.2,51,0.2
2757,0.3333333333333333,342,0.3333333333333333
2757,0.6,14,0.2
2757,0.36363636363636365,579,0.2727272727272727
2757,0.14285714285714285,2247,0.42857142857142855
2757,0.8571428571428571,96,0.14285714285714285
2757,1.0,0,0.0
2757,1.0,0,0.0
2757,0.8333333333333334,14,0.16666666666666666
2757,0.42857142857142855,249,0.2857142857142857
2757,0.8,194,0.2
2757,0.2857142857142857,14,0.14285714285714285
2757,1.0,0,0.0
2757,0.2857142857142857,2247,0.42857142857142855
2757,0.3333333333333333,3232,0.16666666666666666
2757,1.0,0,0.0
2757,0.8571428571428571,311,0.14285714285714285
2757,0.36363636363636365,579,0.2727272727272727
2757,0.8,4398,0.2
2757,0.2857142857142857,642,0.2857142857142857
2757,0.6,583,0.4
2757,0.6666666666666666,414,0.16666666666666666
2757,0.16666666666666666,1666,0.3333333333333333
2757,0.8,17,0.2
2757,0.8846153846153846,825,0.038461538461538464
2757,0.5238095238095238,2848,0.19047619047619047
2757,0.16666666666666666,191,0.5
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.5185185185185185,515,0.1111111111111111
2757,0.20833333333333334,2247,0.20833333333333334
2757,0.9696969696969697,2727,0.030303030303030304
2757,0.6,14,0.2
59,0.4782608695652174,96,0.17391304347826086
59,0.37037037037037035,49,0.18518518518518517
59,0.5416666666666666,1835,0.125
59,0.125,583,0.25
59,0.2857142857142857,51,0.2857142857142857
59,0.2857142857142857,318,0.2857142857142857
59,0.4166666666666667,234,0.3333333333333333
59,0.08,288,0.16
59,0.2,50,0.2
59,0.42857142857142855,319,0.14285714285714285
59,0.6,288,0.2
59,0.4,191,0.4
59,0.6666666666666666,1835,0.16666666666666666
59,0.16666666666666666,642,0.16666666666666666
59,0.14285714285714285,682,0.2857142857142857
59,0.2,288,0.8
59,0.3333333333333333,515,0.3333333333333333
59,0.375,3459,0.25
59,0.10714285714285714,17,0.17857142857142858
59,0.37037037037037035,49,0.18518518518518517
59,0.07692307692307693,2445,0.07692307692307693
59,0.12,608,0.32
59,0.4166666666666667,234,0.3333333333333333
59,0.7777777777777778,51,0.1111111111111111
59,0.4,288,0.6
59,0.4,430,0.2
59,0.5,340,0.16666666666666666
59,0.625,3459,0.375
59,0.42857142857142855,3897,0.2857142857142857
59,0.17391304347826086,340,0.30434782608695654
59,0.7777777777777778,51,0.1111111111111111
59,0.6,713,0.2
59,0.5416666666666666,1835,0.125
59,0.14285714285714285,772,0.42857142857142855
59,0.17391304347826086,340,0.30434782608695654
59,0.23076923076923078,250,0.23076923076923078
59,0.5416666666666666,1835,0.125
59,0.37037037037037035,49,0.18518518518518517
59,0.25,719,0.1388888888888889
59,0.4,17,0.2
59,0.6666666666666666,642,0.16666666666666666
59,0.6,17,0.2
59,0.2,14,0.4
59,0.5,3459,0.5
59,0.4,234,0.4
59,0.2,579,0.4
59,0.7777777777777778,51,0.1111111111111111
59,0.3333333333333333,288,0.5
59,0.5,3459,0.25
59,0.4,288,0.6
59,0.5,234,0.3333333333333333
59,0.3333333333333333,1835,0.16666666666666666
59,0.125,288,0.375
59,0.2857142857142857,288,0.5714285714285714
59,0.6666666666666666,583,0.16666666666666666
59,0.8,1835,0.2
59,0.2857142857142857,234,0.2857142857142857
59,0.125,191,0.25
59,0.42857142857142855,194,0.2857142857142857
59,0.125,194,0.125
59,0.2857142857142857,677,0.14285714285714285
59,0.5,284,0.3333333333333333
59,0.6666666666666666,825,0.16666666666666666
59,0.25,288,0.375
59,0.4166666666666667,234,0.3333333333333333
59,0.375,3459,0.25
59,0.16666666666666666,825,0.16666666666666666
59,0.6,191,0.2
59,0.16666666666666666,772,0.5
59,0.18181818181818182,288,0.3181818181818182
59,0.13636363636363635,772,0.22727272727272727
59,0.6,1835,0.2
59,0.25,194,0.125
59,0.6666666666666666,825,0.16666666666666666
59,0.4,3459,0.2
59,0.16666666666666666,677,0.3333333333333333
59,0.2857142857142857,191,0.2857142857142857
59,0.3333333333333333,234,0.5
59,0.2857142857142857,4406,0.14285714285714285
59,0.2,583,0.4
59,0.6,3459,0.2
59,0.18181818181818182,719,0.13636363636363635
59,0.16666666666666666,1666,0.5
59,0.16666666666666666,288,0.6666666666666666
59,0.3333333333333333,608,0.3333333333333333
59,0.16666666666666666,583,0.3333333333333333
59,0.14285714285714285,96,0.42857142857142855
59,0.42857142857142855,3459,0.2857142857142857
59,0.4,414,0.2
59,0.2,49,0.4
59,0.6,17,0.2
59,0.2,2757,0.2
59,0.2857142857142857,51,0.2857142857142857
59,0.06896551724137931,579,0.20689655172413793
59,0.4,284,0.2
59,0.25,719,0.1388888888888889
59,0.12,194,0.48
59,0.34615384615384615,234,0.23076923076923078
59,0.37037037037037035,49,0.18518518518518517
59,0.041666666666666664,579,0.2916666666666667
59,0.18181818181818182,288,0.3181818181818182
59,0.10714285714285714,17,0.17857142857142858
59,0.08,288,0.16
59,0.030303030303030304,579,0.30303030303030304
59,0.17391304347826086,340,0.30434782608695654
59,0.034482758620689655,579,0.27586206896551724
59,0.4782608695652174,96,0.17391304347826086
59,0.03571428571428571,579,0.35714285714285715
59,0.16666666666666666,579,0.3333333333333333
59,0.19230769230769232,579,0.15384615384615385
59,0.08695652173913043,3002,0.34782608695652173
59,0.25,288,0.375
59,0.25,719,0.1388888888888889
59,0.23076923076923078,250,0.23076923076923078
59,0.3333333333333333,234,0.14814814814814814
59,0.4782608695652174,96,0.17391304347826086
59,0.3333333333333333,318,0.3333333333333333
59,0.16666666666666666,234,0.16666666666666666
59,0.16666666666666666,91,0.16666666666666666
59,0.043478260869565216,642,0.391304347826087
59,0.23076923076923078,250,0.23076923076923078
59,0.11764705882352941,3140,0.4411764705882353
59,0.3333333333333333,234,0.14814814814814814
59,0.37037037037037035,49,0.18518518518518517
59,0.18181818181818182,288,0.3181818181818182
59,0.19230769230769232,579,0.15384615384615385
59,0.25,288,0.375
59,0.1724137931034483,515,0.13793103448275862
59,0.25,719,0.1388888888888889
59,0.4166666666666667,234,0.3333333333333333
59,0.18181818181818182,719,0.13636363636363635
59,0.23076923076923078,250,0.23076923076923078
59,0.13636363636363635,772,0.22727272727272727
59,0.5416666666666666,1835,0.125
59,0.07407407407407407,579,0.2962962962962963
59,0.14285714285714285,579,0.14285714285714285
59,0.14285714285714285,3435,0.14285714285714285
59,0.2,96,0.6
59,0.14285714285714285,719,0.2857142857142857
59,0.16666666666666666,2053,0.3333333333333333
59,0.6,713,0.2
59,0.5,284,0.3333333333333333
59,0.09375,288,0.3125
59,0.2,728,0.2
59,0.5,3459,0.25
59,0.6666666666666666,1835,0.16666666666666666
59,0.42857142857142855,3897,0.2857142857142857
59,0.06451612903225806,288,0.8387096774193549
59,0.34615384615384615,234,0.23076923076923078
59,0.037037037037037035,194,0.3333333333333333
59,0.2,579,0.4
59,0.2857142857142857,250,0.14285714285714285
59,0.5,3459,0.25
59,0.14285714285714285,414,0.42857142857142855
59,0.2,288,0.2
59,0.3333333333333333,234,0.5
59,0.043478260869565216,772,0.6956521739130435
59,0.09375,288,0.3125
59,0.07692307692307693,2445,0.07692307692307693
59,0.3333333333333333,234,0.14814814814814814
59,0.6666666666666666,1835,0.16666666666666666
59,0.14285714285714285,825,0.14285714285714285
59,0.4782608695652174,96,0.17391304347826086
59,0.5416666666666666,1835,0.125
59,0.8,1835,0.2
59,0.5,3459,0.16666666666666666
59,0.42857142857142855,3897,0.2857142857142857
59,0.2,579,0.2
59,0.6666666666666666,642,0.16666666666666666
59,0.8,1835,0.2
59,0.4782608695652174,96,0.17391304347826086
59,0.08,17,0.12
59,0.4166666666666667,234,0.3333333333333333
59,0.34615384615384615,234,0.23076923076923078
59,0.37037037037037035,49,0.18518518518518517
59,0.3333333333333333,234,0.14814814814814814
59,0.125,682,0.125
59,0.14285714285714285,825,0.2857142857142857
59,0.2,49,0.4
59,0.5,234,0.3333333333333333
59,0.2,288,0.4
59,0.16666666666666666,288,0.8333333333333334
59,0.6,1835,0.2
59,0.125,288,0.875
59,0.4,772,0.2
59,0.1724137931034483,515,0.13793103448275862
59,0.08333333333333333,49,0.3333333333333333
59,0.4166666666666667,234,0.3333333333333333
59,0.25,719,0.1388888888888889
59,0.12,194,0.48
59,0.16666666666666666,3459,0.6666666666666666
59,0.3333333333333333,608,0.3333333333333333
59,0.14285714285714285,579,0.42857142857142855
59,0.2,772,0.2
59,0.3333333333333333,579,0.16666666666666666
59,0.3333333333333333,1835,0.16666666666666666
59,0.5,340,0.16666666666666666
59,0.16666666666666666,484,0.3333333333333333
59,0.09090909090909091,213,0.4090909090909091
59,0.2,17,0.2
59,0.25,772,0.25
59,0.1,96,0.2
59,0.2,96,0.4
59,0.3333333333333333,288,0.3333333333333333
59,0.125,583,0.375
59,0.5,340,0.16666666666666666
59,0.2,430,0.4
59,0.4166666666666667,234,0.3333333333333333
59,0.2,3459,0.4
59,0.2,772,0.4
59,0.16666666666666666,579,0.16666666666666666
59,0.42857142857142855,3459,0.2857142857142857
59,0.2,1835,0.4
59,0.04,319,0.16
59,0.3333333333333333,579,0.16666666666666666
59,0.5,3459,0.16666666666666666
59,0.5,3459,0.5
59,0.5,3459,0.25
59,0.7777777777777778,51,0.1111111111111111
59,0.2857142857142857,288,0.5714285714285714
59,0.16666666666666666,288,0.6666666666666666
59,0.6,1835,0.2
59,0.25,194,0.125
